specification,outcome,coefficient,estimate,standard_error_player,ci_lower_player,ci_upper_player,p_value_player,standard_error_double_cluster,ci_lower_double_cluster,ci_upper_double_cluster,p_value_double_cluster,effect_sd,percent_of_treated_baseline,baseline_weighted_sd,treated_baseline_mean,n_observations,n_players,n_club_games,within_r_squared,fe_iterations,fe_max_error
placebo_primary_player_club_game_fe,minutes_share,treated_x_acute,0.06629840512663311,0.025468730387513287,0.016380610835146227,0.11621619941812,0.009237703491272509,0.028230228517301895,0.010968173957385842,0.12162863629588039,0.018849712959184917,0.16640710870810346,9.782194175549714,0.398410895071363,0.677745748416484,15440,965,1568,0.0013882887158317425,2,5.551115123125783e-16
placebo_primary_player_club_game_fe,minutes_share,treated_x_consolidated,3.1462358001028824e-05,0.02810638267801272,-0.05505603542660433,0.05511896014260639,0.9991068461302763,0.031093991595659592,-0.060911641305082885,0.06097456602108494,0.9991926631441115,7.89696225435635e-05,0.004642206620187423,0.398410895071363,0.677745748416484,15440,965,1568,0.0013882887158317425,2,5.551115123125783e-16
placebo_differential_linear_trend,minutes_share,treated_x_acute,0.09311248703983774,0.04006869174580303,0.014579294310426483,0.171645679769249,0.020135063348513116,0.04570068128821801,0.0035407976459868873,0.1826841764336886,0.041605769590233876,0.23370969065281086,13.738557159139688,0.398410895071363,0.677745748416484,15440,965,1568,0.001468645551387593,2,2.6645352591003757e-15
placebo_differential_linear_trend,minutes_share,treated_x_consolidated,0.042167876793036504,0.05848039548398953,-0.07245159215724178,0.1567873457433148,0.4708725702707208,0.06609872777335929,-0.08738324906666507,0.1717190026527381,0.5235043235973478,0.10584016982136854,6.221784037975811,0.398410895071363,0.677745748416484,15440,965,1568,0.001468645551387593,2,2.6645352591003757e-15
placebo_differential_linear_trend,minutes_share,treated_x_linear_time,-0.0038305831304578887,0.005353307780385557,-0.014322873578171635,0.006661707317255859,0.47426651658827934,0.005996773648988621,-0.015584043505914424,0.007922877244998645,0.5229699603426035,-0.00961465456352984,-0.5651947119414378,0.398410895071363,0.677745748416484,15440,965,1568,0.001468645551387593,2,2.6645352591003757e-15
placebo_unweighted_player_club_game_fe,minutes_share,treated_x_acute,0.0564278759695315,0.025300048949946953,0.006840691220535072,0.10601506071852793,0.025724447473215672,0.02666027682001828,0.004174693584427645,0.10868105835463535,0.03429784374164546,0.14163236163364504,8.325817771837324,0.398410895071363,0.677745748416484,15440,965,1568,0.0006894492531469565,2,2.498001805406602e-16
placebo_unweighted_player_club_game_fe,minutes_share,treated_x_consolidated,-0.002959448688089081,0.026568230191740302,-0.05503222299686976,0.049113325620691595,0.9113066858316228,0.028175864720141223,-0.05818312877283859,0.05226423139666043,0.9163481282178245,-0.007428131922845601,-0.43666060539718193,0.398410895071363,0.677745748416484,15440,965,1568,0.0006894492531469565,2,2.498001805406602e-16
