specification,outcome,coefficient,estimate,standard_error_player,ci_lower_player,ci_upper_player,p_value_player,standard_error_double_cluster,ci_lower_double_cluster,ci_upper_double_cluster,p_value_double_cluster,effect_sd,percent_of_treated_baseline,baseline_weighted_sd,treated_baseline_mean,n_observations,n_players,n_club_games,within_r_squared,fe_iterations,fe_max_error,relative_club_match,simultaneous_critical_value,simultaneous_lower,simultaneous_upper,simultaneous_lower_sd,simultaneous_upper_sd
event_study_player_club_game_fe,played,event_-8,-0.010642833395783938,0.04541795727615451,-0.09966039390842565,0.07837472711685778,0.8147280546130233,0.049207198015142256,-0.10708716928559357,0.0858015024940257,0.8287647361954265,-0.030429959497039333,-1.2417319855396396,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-8,2.7669676340688585,-0.13631285118442565,0.11502718439285779,-0.38974532309330456,0.32888540409922595
event_study_player_club_game_fe,played,event_-7,0.0015708313892930786,0.03815866867576408,-0.07321878491320122,0.07636044769178738,0.9671637335236054,0.044397908554613875,-0.08544747036665286,0.08858913314523902,0.9717761328273127,0.004491316717576551,0.18327371174931467,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-7,2.7669676340688585,-0.10401296979570333,0.10715463257428949,-0.29739359250928965,0.30637622594444275
event_study_player_club_game_fe,played,event_-6,0.005169018072044923,0.03950569193329227,-0.07226071530154245,0.08259875144563229,0.895900010464797,0.04850139059376107,-0.08989196069183651,0.10022999683592636,0.9151264411049265,0.014779242023472956,0.6030851780911338,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-6,2.7669676340688585,-0.10414195286886999,0.11447998901295983,-0.2977623805515623,0.3273208645985082
event_study_player_club_game_fe,played,event_-5,-0.01250361629207633,0.04059499168786214,-0.09206833795298897,0.0670611053688363,0.7580756059309715,0.04611791220752163,-0.1028930632609988,0.07788583067684614,0.7862966061743843,-0.0357503047529739,-1.4588352281203865,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-5,2.7669676340688585,-0.1248286443976852,0.09982141181353255,-0.356909711148597,0.28540910164264915
event_study_player_club_game_fe,played,event_-4,-0.039259444431061705,0.038661086885251106,-0.11503378232932768,0.03651489346720427,0.30987850600083977,0.044804283927770416,-0.12707422728259848,0.04855533842047509,0.38089789302466803,-0.11225049378173384,-4.580519686033717,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-4,2.7669676340688585,-0.14623342054047553,0.06771453167835212,-0.4181101872667638,0.19360919970329615
event_study_player_club_game_fe,played,event_-3,-0.012857353655706852,0.03950357996285374,-0.09028294764329829,0.06456824033188459,0.7448230187702223,0.04520280579098352,-0.10145322500619312,0.07573851769477942,0.7760754535188576,-0.036761709634321606,-1.5001068503064943,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-3,2.7669676340688585,-0.12216248084277423,0.09644777353136053,-0.3492866237646901,0.27576320449604685
event_study_player_club_game_fe,played,event_-2,0.012067365248946929,0.03711778169813144,-0.06068215006541064,0.0848168805633045,0.7450977547349851,0.04214130318285955,-0.07052807125104092,0.09466280174893478,0.7746063755211123,0.0345029769898401,1.4079364820972267,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,-2,2.7669676340688585,-0.09063633535821619,0.11477106585611005,-0.2591471567151632,0.32815311069484343
event_study_player_club_game_fe,played,event_+1,-0.02780402128002983,0.03919383742661231,-0.10462253105210798,0.049014488492048314,0.4780776647020417,0.04383473593754628,-0.11371852498944413,0.058110482429384464,0.5258902920378381,-0.07949717992778996,-3.243980363698511,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,1,2.7669676340688585,-0.13625210089442277,0.08064405833436311,-0.38957162603393375,0.23057726617835386
event_study_player_club_game_fe,played,event_+2,-0.01677666888148127,0.035847526461937534,-0.08703652968172537,0.05348319191876283,0.639784061113273,0.043476743712346076,-0.10198952072275781,0.06843618295979527,0.6995878768617196,-0.04796780477282962,-1.957385367809599,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,2,2.7669676340688585,-0.11596561436308937,0.08241227660012683,-0.331568560447071,0.23563295090141173
event_study_player_club_game_fe,played,event_+3,0.05004850348335746,0.04028095973673673,-0.02890072686335453,0.12899773383006946,0.21405753209986322,0.04498411418541726,-0.03811874019649769,0.1382157471632126,0.26588811161887627,0.14309854126715088,5.839312267003629,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,3,2.7669676340688585,-0.06140760837742393,0.16150461534413885,-0.1755764622300021,0.4617735447643039
event_study_player_club_game_fe,played,event_+4,0.023734430110539467,0.04479550606336731,-0.06406314844290606,0.111532008663985,0.5962231914709022,0.0520409486601917,-0.07826395498473422,0.12573281520581314,0.6483380580041194,0.06786141623105128,2.769168691345574,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,4,2.7669676340688585,-0.10021328531853319,0.14768214553961212,-0.28652954527280655,0.4222523777349091
event_study_player_club_game_fe,played,event_+5,0.13744475548333818,0.04317787525417719,0.052817675056187674,0.22207183591048868,0.0014564597927677614,0.04658205984842053,0.046145595854744634,0.2287439151119317,0.0031716331624294103,0.39298166070092677,16.03610079961836,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,5,2.7669676340688585,0.0179729721471672,0.25691653881950915,0.051388271726246326,0.7345750496756072
event_study_player_club_game_fe,played,event_+6,0.013752493364988932,0.0471436463463115,-0.07864735557367489,0.10615234230365275,0.7705047897313959,0.05098151165556776,-0.08616943335733283,0.1136744200873107,0.7873491114343778,0.03932109058906208,1.6045455432002997,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,6,2.7669676340688585,-0.11669245022724359,0.14419743695722145,-0.3336467275182543,0.41228890869637846
event_study_player_club_game_fe,played,event_+7,0.08083397630968632,0.04988357867478343,-0.01693604131285946,0.17860399393223209,0.10513508190202736,0.05707373705537406,-0.03102849278195592,0.19269644540132858,0.15668541873767028,0.23112027912255106,9.43114771878824,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,7,2.7669676340688585,-0.05719227135496695,0.21886022397433957,-0.163523982397841,0.6257645406429431
event_study_player_club_game_fe,played,event_+8,0.047234607081226704,0.04321574520973528,-0.03746669709491379,0.1319359112573672,0.27439585642369435,0.04872524878729498,-0.048265125679625376,0.14273433984207878,0.3323420605145495,0.13505305653940688,5.511006351033466,0.3497485232216437,0.8570958564104885,16240,1015,1568,0.0037034335423720144,2,4.440892098500626e-16,8,2.7669676340688585,-0.07234196119627712,0.16681117535873052,-0.20683993324664404,0.4769460463254578
event_study_player_club_game_fe,started,event_-8,-0.009434242206719928,0.05413748267316459,-0.1155417584597837,0.09667327404634385,0.8616575847748555,0.06278055607411921,-0.13248187104139086,0.11361338662795102,0.8805489863514941,-0.020688800330909512,-1.3380403353388846,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-8,2.792535973195683,-0.16061511006979004,0.14174662565635018,-0.35222054612865916,0.31084294546684016
event_study_player_club_game_fe,started,event_-7,0.02231379928037039,0.046882763418788644,-0.06957472851616726,0.11420232707690804,0.6341107893545042,0.051562604274188,-0.07874704804612911,0.12337464660686989,0.6651952417821172,0.048932996187732926,3.164723018296546,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-7,2.792535973195683,-0.10860800408941954,0.1532356026501603,-0.23817167947459603,0.3360376718500619
event_study_player_club_game_fe,started,event_-6,-0.021070610188326455,0.0474816834466416,-0.11413299966907564,0.07199177929242273,0.6572140041294974,0.05476170743068435,-0.1284015844843872,0.0862603641077343,0.7004085309620358,-0.04620674745091955,-2.9884039125157704,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-6,2.792535973195683,-0.15366491928096312,0.11152369890431021,-0.3369791407946573,0.2445656458928182
event_study_player_club_game_fe,started,event_-5,-0.008305719361774017,0.05310156547439028,-0.11238287521427454,0.0957714364907265,0.8757083189922086,0.058089058602801814,-0.12215818211910213,0.1055467433955541,0.886303994809917,-0.018214008684016503,-1.1779841217286964,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-5,2.792535973195683,-0.15659375118201477,0.13998231245846673,-0.3434019161565719,0.3069738987885389
event_study_player_club_game_fe,started,event_-4,-0.04911256454266527,0.04850720807175339,-0.14418494535389248,0.04595981626856195,0.3113087375051091,0.05483055782445454,-0.156578483130837,0.05835335404550647,0.37040488555992734,-0.10770128848699295,-6.965540092156266,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-4,2.792535973195683,-0.18457068804232463,0.08634555895699408,-0.4047538772246408,0.18935130025065486
event_study_player_club_game_fe,started,event_-3,-0.003631134752955123,0.04617390002864853,-0.09413031583485919,0.08686804632894894,0.9373186389479378,0.0513340550792583,-0.1042440338886968,0.09698176438278655,0.9436083488486873,-0.00796288882905772,-0.5149968228549411,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-3,2.792535973195683,-0.13257341160569733,0.12531114209978708,-0.2907265662465282,0.2748007885884128
event_study_player_club_game_fe,started,event_-2,-0.023574255567573588,0.04754782054115931,-0.1167662713716196,0.06961776023647243,0.6200348401184177,0.05058914112368477,-0.12272715017880988,0.0755786390436627,0.6412195216696222,-0.051697110981522285,-3.343491096988448,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,-2,2.792535973195683,-0.15635325487581359,0.10920474374066641,-0.34287452032018206,0.2394802983571375
event_study_player_club_game_fe,started,event_+1,-0.08362422795947289,0.04399821910234826,-0.16985915278397767,0.0026106968650319168,0.057350812570540866,0.04960391083282923,-0.1808461066841544,0.013597650765208621,0.09182673401300834,-0.18338356353069574,-11.860262601870485,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,1,2.792535973195683,-0.20649083755932587,0.0392423816403801,-0.4528236200448851,0.08605649298349366
event_study_player_club_game_fe,started,event_+2,0.0020395951616845043,0.045803149652701665,-0.08773292853610902,0.09181211885947803,0.9644822714025807,0.05072762155673875,-0.0973847161109011,0.10146390643427011,0.9679282591140075,0.004472725644665282,0.2892718391469762,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,2,2.792535973195683,-0.12586734792915025,0.12994653825251926,-0.2760205189169797,0.28496597020631026
event_study_player_club_game_fe,started,event_+3,0.021383228421744144,0.04867367251610196,-0.07401541670511275,0.11678187354860103,0.6604310149114405,0.05120303387613081,-0.07897287387465654,0.12173933071814483,0.6762275792328192,0.04689230290617099,3.032741952255444,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,3,2.792535973195683,-0.11453975302701663,0.15730620987050492,-0.2511796950304844,0.34496430084282637
event_study_player_club_game_fe,started,event_+4,0.051612760550923856,0.047196282561689284,-0.04089025347416292,0.14411577457601063,0.2741406205966297,0.05431649227560624,-0.05484560807581239,0.15807112917766009,0.3419991384242831,0.11318408772720695,7.3201380590094365,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,4,2.792535973195683,-0.08018455630370157,0.18341007740554927,-0.17584054327206244,0.4022087187264763
event_study_player_club_game_fe,started,event_+5,0.08727244142799764,0.052378721626032305,-0.015387966515274909,0.1899328493712702,0.09567732863260492,0.05620109296352308,-0.022879676672295027,0.1974245595282903,0.12045653281806157,0.19138390509083522,12.377681665940694,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,5,2.792535973195683,-0.05899702294270026,0.23354190579869555,-0.1293773894113304,0.5121451995930009
event_study_player_club_game_fe,started,event_+6,0.039833393031562525,0.05679373975359245,-0.07148029143281937,0.15114707749594442,0.4830724930006789,0.06265063245160805,-0.08295959018224558,0.16262637624537063,0.5249055293353169,0.08735255009094811,5.649493133817714,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,6,2.792535973195683,-0.11876516828265812,0.19843195434578317,-0.26044580995775196,0.4351509101396482
event_study_player_club_game_fe,started,event_+7,0.08438628768296366,0.054429654012408284,-0.0222938738723326,0.19106644923825994,0.12105191951938155,0.060350879131633825,-0.03389926185036854,0.20267183721629586,0.16203466955307677,0.1850547206956346,11.968344059355385,0.4560072143296278,0.7050790590950701,16240,1015,1568,0.0028866736538791793,2,4.440892098500626e-16,7,2.792535973195683,-0.06761047915528123,0.23638305452120856,-0.14826624893352797,0.5183756903247971
